,Year,Valor,label_kmeans
441,1960,0.0,0
442,1960,0.0,0
443,1960,0.0,0
444,1960,0.0,0
445,1960,0.0,0
446,1960,0.0,0
447,1960,0.0,0
448,1960,0.0,0
449,1960,0.0,0
450,1960,0.0,0
451,1960,0.0,0
452,1960,0.0,0
453,1960,0.0,0
454,1960,0.0,0
455,1960,0.0,0
456,1960,0.0,0
457,1960,0.0,0
458,1960,0.0,0
459,1960,0.0,0
460,1960,0.0,0
461,1960,0.0,0
462,1960,0.0,0
463,1960,0.0,0
464,1960,0.0,0
465,1960,0.0,0
466,1960,0.0,0
467,1960,0.0,0
468,1960,0.0,0
469,1960,0.0,0
470,1960,0.0,0
471,1960,0.0,0
472,1960,0.0,0
473,1960,0.0,0
474,1960,0.0,0
475,1960,0.0,0
476,1960,0.0,0
477,1960,0.0,0
478,1960,0.0,0
479,1960,0.0,0
480,1960,0.0,0
481,1960,0.0,0
482,1960,0.0,0
483,1960,0.0,0
484,1960,0.0,0
485,1960,0.0,0
486,1960,0.0,0
487,1960,0.0,0
488,1960,0.0,0
489,1960,0.0,0
490,1960,0.0,0
491,1960,0.0,0
492,1960,0.0,0
493,1960,0.0,0
494,1960,0.0,0
495,1960,0.0,0
496,1960,0.0,0
497,1960,0.0,0
498,1960,0.0,0
499,1960,0.0,0
500,1960,0.0,0
501,1960,0.0,0
502,1960,0.0,0
503,1960,0.0,0
504,1960,0.0,0
505,1960,0.0,0
506,1960,0.0,0
507,1960,0.0,0
508,1960,0.0,0
509,1960,0.0,0
510,1960,0.0,0
511,1960,0.0,0
512,1960,0.0,0
513,1960,0.0,0
514,1960,0.0,0
515,1960,0.0,0
516,1960,0.0,0
517,1960,0.0,0
518,1960,0.0,0
519,1960,0.0,0
520,1960,0.0,0
521,1960,0.0,0
522,1960,0.0,0
523,1960,0.0,0
524,1960,0.0,0
525,1960,0.0,0
526,1960,0.0,0
527,1960,0.0,0
528,1960,0.0,0
529,1960,0.0,0
530,1960,0.0,0
531,1960,0.0,0
532,1960,0.0,0
533,1960,0.0,0
534,1960,0.0,0
535,1960,0.0,0
536,1960,0.0,0
537,1960,0.0,0
538,1960,0.0,0
539,1960,0.0,0
540,1960,0.0,0
541,1960,0.0,0
542,1960,0.0,0
543,1960,0.0,0
544,1960,0.0,0
545,1960,0.0,0
546,1960,0.0,0
547,1960,0.0,0
548,1960,0.0,0
549,1960,0.0,0
550,1960,0.0,0
551,1960,0.0,0
552,1960,0.0,0
553,1960,0.0,0
554,1960,0.0,0
555,1960,0.0,0
556,1960,0.0,0
557,1960,0.0,0
558,1960,0.0,0
559,1960,0.0,0
560,1960,0.0,0
561,1960,0.0,0
562,1960,0.0,0
563,1960,0.0,0
564,1960,0.0,0
565,1960,0.0,0
566,1960,0.0,0
567,1960,0.0,0
568,1960,0.0,0
569,1960,0.0,0
570,1960,0.0,0
571,1960,0.0,0
572,1960,0.0,0
573,1960,0.0,0
574,1960,0.0,0
575,1960,0.0,0
576,1960,0.0,0
577,1960,0.0,0
578,1960,0.0,0
579,1960,0.0,0
580,1960,0.0,0
581,1960,0.0,0
582,1960,0.0,0
583,1960,0.0,0
584,1960,0.0,0
585,1960,0.0,0
586,1960,0.0,0
587,1960,0.0,0
588,1960,0.0,0
589,1960,0.0,0
590,1960,0.0,0
591,1960,0.0,0
592,1960,0.0,0
593,1960,0.0,0
594,1960,0.0,0
595,1960,0.0,0
596,1960,0.0,0
597,1960,0.0,0
598,1960,0.0,0
599,1960,0.0,0
600,1960,0.0,0
601,1960,0.0,0
602,1960,0.0,0
603,1960,0.0,0
604,1960,0.0,0
605,1960,0.0,0
606,1960,0.0,0
607,1960,0.0,0
608,1960,0.0,0
609,1960,0.0,0
610,1960,0.0,0
611,1960,0.0,0
612,1960,0.0,0
613,1960,0.0,0
614,1960,0.0,0
615,1960,0.0,0
616,1960,0.0,0
617,1960,0.0,0
618,1960,0.0,0
619,1960,0.0,0
620,1960,0.0,0
621,1960,0.0,0
622,1960,0.0,0
623,1960,0.0,0
624,1960,0.0,0
625,1960,0.0,0
626,1960,0.0,0
627,1960,0.0,0
628,1960,0.0,0
629,1960,0.0,0
630,1960,0.0,0
631,1960,0.0,0
632,1960,0.0,0
633,1960,0.0,0
634,1960,0.0,0
635,1960,0.0,0
636,1960,0.0,0
637,1960,0.0,0
638,1960,0.0,0
639,1960,0.0,0
640,1960,0.0,0
641,1960,0.0,0
642,1960,0.0,0
643,1960,0.0,0
644,1960,0.0,0
645,1960,0.0,0
646,1960,0.0,0
647,1960,0.0,0
648,1960,0.0,0
649,1960,0.0,0
650,1960,0.0,0
651,1960,0.0,0
652,1960,0.0,0
653,1960,0.0,0
654,1960,0.0,0
655,1960,0.0,0
656,1960,0.0,0
657,1960,0.0,0
658,1960,0.0,0
659,1960,0.0,0
660,1960,0.0,0
661,1960,0.0,0
662,1960,0.0,0
663,1960,0.0,0
664,1960,0.0,0
665,1960,0.0,0
666,1960,0.0,0
667,1960,0.0,0
668,1960,0.0,0
669,1960,0.0,0
670,1960,0.0,0
671,1960,0.0,0
672,1960,0.0,0
673,1960,0.0,0
674,1960,0.0,0
675,1960,0.0,0
676,1960,0.0,0
677,1960,0.0,0
678,1960,0.0,0
679,1960,0.0,0
680,1960,0.0,0
681,1960,0.0,0
682,1960,0.0,0
683,1960,0.0,0
684,1960,0.0,0
685,1960,0.0,0
686,1960,0.0,0
687,1960,0.0,0
688,1960,0.0,0
689,1960,0.0,0
690,1960,0.0,0
691,1960,0.0,0
692,1960,0.0,0
693,1960,0.0,0
694,1960,0.0,0
695,1960,0.0,0
696,1960,0.0,0
697,1960,0.0,0
698,1960,0.0,0
699,1960,0.0,0
700,1960,0.0,0
701,1960,0.0,0
702,1960,0.0,0
703,1960,0.0,0
704,1960,0.0,0
705,1960,0.0,0
706,1960,0.0,0
707,1960,0.0,0
708,1960,0.0,0
709,1960,0.0,0
710,1960,0.0,0
711,1960,0.0,0
712,1960,0.0,0
713,1960,0.0,0
714,1960,0.0,0
715,1960,0.0,0
716,1960,0.0,0
717,1960,0.0,0
718,1960,0.0,0
719,1960,0.0,0
720,1960,0.0,0
721,1960,0.0,0
722,1960,0.0,0
723,1960,0.0,0
724,1960,0.0,0
725,1960,0.0,0
726,1960,0.0,0
727,1960,0.0,0
728,1960,0.0,0
729,1960,0.0,0
730,1960,0.0,0
731,1960,0.0,0
732,1960,0.0,0
733,1960,0.0,0
734,1960,0.0,0
735,1960,0.0,0
736,1960,0.0,0
737,1960,0.0,0
738,1960,0.0,0
739,1960,0.0,0
740,1960,0.0,0
741,1960,0.0,0
742,1960,0.0,0
743,1960,0.0,0
744,1960,0.0,0
745,1960,0.0,0
746,1960,0.0,0
747,1960,0.0,0
748,1960,0.0,0
749,1960,0.0,0
750,1960,0.0,0
751,1960,0.0,0
752,1960,0.0,0
753,1960,0.0,0
754,1960,0.0,0
755,1960,0.0,0
756,1960,0.0,0
757,1960,0.0,0
758,1960,0.0,0
759,1960,0.0,0
760,1960,0.0,0
761,1960,0.0,0
762,1960,0.0,0
763,1960,0.0,0
764,1960,0.0,0
765,1960,0.0,0
766,1960,0.0,0
767,1960,0.0,0
768,1960,0.0,0
769,1960,0.0,0
770,1960,0.0,0
771,1960,0.0,0
772,1960,0.0,0
773,1960,0.0,0
774,1960,0.0,0
775,1960,0.0,0
776,1960,0.0,0
777,1960,0.0,0
778,1960,0.0,0
779,1960,0.0,0
780,1960,0.0,0
781,1960,0.0,0
782,1960,0.0,0
783,1960,0.0,0
784,1960,0.0,0
785,1960,0.0,0
786,1960,0.0,0
787,1960,0.0,0
788,1960,0.0,0
789,1960,0.0,0
790,1960,0.0,0
791,1960,0.0,0
792,1960,0.0,0
793,1960,0.0,0
794,1960,0.0,0
795,1960,0.0,0
796,1960,0.0,0
797,1960,0.0,0
798,1960,0.0,0
799,1960,0.0,0
800,1960,0.0,0
801,1960,0.0,0
802,1960,0.0,0
803,1960,0.0,0
804,1960,0.0,0
805,1960,0.0,0
806,1960,0.0,0
807,1960,0.0,0
808,1960,0.0,0
809,1960,0.0,0
810,1960,0.0,0
811,1960,0.0,0
812,1960,0.0,0
813,1960,0.0,0
814,1960,0.0,0
815,1960,0.0,0
816,1960,0.0,0
817,1960,0.0,0
818,1960,0.0,0
819,1960,0.0,0
820,1960,0.0,0
821,1960,0.0,0
822,1960,0.0,0
823,1960,0.0,0
824,1960,0.0,0
825,1960,0.0,0
826,1960,0.0,0
827,1960,0.0,0
828,1960,0.0,0
829,1960,0.0,0
830,1960,0.0,0
831,1960,0.0,0
832,1960,0.0,0
833,1960,0.0,0
834,1960,0.0,0
835,1960,0.0,0
836,1960,0.0,0
837,1960,0.0,0
838,1960,0.0,0
839,1960,0.0,0
840,1960,0.0,0
841,1960,0.0,0
842,1960,0.0,0
843,1960,0.0,0
844,1960,0.0,0
845,1960,0.0,0
846,1960,0.0,0
847,1960,0.0,0
848,1960,0.0,0
849,1960,0.0,0
850,1960,0.0,0
851,1960,0.0,0
852,1960,0.0,0
853,1960,0.0,0
854,1960,0.0,0
855,1960,0.0,0
856,1960,0.0,0
857,1960,0.0,0
858,1960,0.0,0
859,1960,0.0,0
860,1960,0.0,0
861,1960,0.0,0
862,1960,0.0,0
863,1960,0.0,0
864,1960,0.0,0
865,1960,0.0,0
866,1960,0.0,0
867,1960,0.0,0
868,1960,0.0,0
869,1960,0.0,0
870,1960,0.0,0
871,1960,0.0,0
872,1960,0.0,0
873,1960,0.0,0
874,1960,0.0,0
875,1960,0.0,0
876,1960,0.0,0
877,1960,0.0,0
878,1960,0.0,0
879,1960,0.0,0
880,1960,0.0,0
881,1960,0.0,0
882,1960,0.0,0
883,1960,0.0,0
884,1960,0.0,0
885,1960,0.0,0
886,1960,0.0,0
887,1960,0.0,0
888,1960,0.0,0
889,1960,0.0,0
890,1960,0.0,0
891,1960,0.0,0
892,1960,0.0,0
893,1960,0.0,0
894,1960,0.0,0
895,1960,0.0,0
896,1960,0.0,0
897,1960,0.0,0
898,1960,0.0,0
899,1960,0.0,0
900,1960,0.0,0
901,1960,0.0,0
902,1960,0.0,0
903,1960,0.0,0
904,1960,0.0,0
905,1960,0.0,0
906,1960,0.0,0
907,1960,0.0,0
908,1960,0.0,0
909,1960,0.0,0
910,1960,0.0,0
911,1960,0.0,0
912,1960,0.0,0
913,1960,0.0,0
914,1960,0.0,0
915,1960,0.0,0
916,1960,0.0,0
917,1960,0.0,0
918,1960,0.0,0
919,1960,0.0,0
920,1960,0.0,0
921,1960,0.0,0
922,1960,0.0,0
923,1960,0.0,0
924,1960,0.0,0
925,1960,0.0,0
926,1960,0.0,0
927,1960,0.0,0
928,1960,0.0,0
929,1960,0.0,0
930,1960,0.0,0
931,1960,0.0,0
932,1960,0.0,0
933,1960,0.0,0
934,1960,0.0,0
935,1960,0.0,0
936,1960,0.0,0
937,1960,0.0,0
938,1960,0.0,0
939,1960,0.0,0
940,1960,0.0,0
941,1960,0.0,0
942,1960,0.0,0
943,1960,0.0,0
944,1960,0.0,0
945,1960,0.0,0
946,1960,0.0,0
947,1960,0.0,0
948,1960,0.0,0
949,1960,0.0,0
950,1960,0.0,0
951,1960,0.0,0
952,1960,0.0,0
953,1960,0.0,0
954,1960,0.0,0
955,1960,0.0,0
956,1960,0.0,0
957,1960,0.0,0
958,1960,0.0,0
959,1960,0.0,0
960,1960,0.0,0
961,1960,0.0,0
962,1960,0.0,0
963,1960,0.0,0
964,1960,0.0,0
965,1960,0.0,0
966,1960,0.0,0
967,1960,0.0,0
968,1960,0.0,0
969,1960,0.0,0
970,1960,0.0,0
971,1960,0.0,0
972,1960,0.0,0
973,1960,0.0,0
974,1960,0.0,0
975,1960,0.0,0
976,1960,0.0,0
977,1960,0.0,0
978,1960,0.0,0
979,1960,0.0,0
980,1960,0.0,0
981,1960,0.0,0
982,1960,0.0,0
983,1960,0.0,0
984,1960,0.0,0
985,1960,0.0,0
986,1960,0.0,0
987,1960,0.0,0
988,1960,0.0,0
989,1960,0.0,0
990,1960,0.0,0
991,1960,0.0,0
992,1960,0.0,0
993,1960,0.0,0
994,1960,0.0,0
995,1960,0.0,0
996,1960,0.0,0
997,1960,0.0,0
998,1960,0.0,0
999,1960,0.0,0
1000,1960,0.0,0
1001,1960,0.0,0
1002,1960,0.0,0
1003,1960,0.0,0
1004,1960,0.0,0
1005,1960,0.0,0
1006,1960,0.0,0
1007,1960,0.0,0
1008,1960,0.0,0
1009,1960,0.0,0
1010,1960,0.0,0
1011,1960,0.0,0
1012,1960,0.0,0
1013,1960,0.0,0
1014,1960,0.0,0
1015,1960,0.0,0
1016,1960,0.0,0
1017,1960,0.0,0
1018,1960,0.0,0
1019,1960,0.0,0
1020,1960,0.0,0
1021,1960,0.0,0
1022,1960,0.0,0
1023,1960,0.0,0
1024,1960,0.0,0
1025,1960,0.0,0
1026,1960,0.0,0
1027,1960,0.0,0
1028,1960,0.0,0
1029,1960,0.0,0
1030,1960,0.0,0
1031,1960,0.0,0
1032,1960,0.0,0
1033,1960,0.0,0
1034,1960,0.0,0
1035,1960,0.0,0
1036,1960,0.0,0
1037,1960,0.0,0
1038,1960,0.0,0
1039,1960,0.0,0
1040,1960,0.0,0
1041,1960,0.0,0
1042,1960,0.0,0
1043,1960,0.0,0
1044,1960,0.0,0
1045,1960,0.0,0
1046,1960,0.0,0
1047,1960,0.0,0
1048,1960,0.0,0
1049,1960,0.0,0
1050,1960,0.0,0
1051,1960,0.0,0
1052,1960,0.0,0
1053,1960,0.0,0
1054,1960,0.0,0
1055,1960,0.0,0
1056,1960,0.0,0
1057,1960,0.0,0
1058,1960,0.0,0
1059,1960,0.0,0
1060,1960,0.0,0
1061,1960,0.0,0
1062,1960,0.0,0
1063,1960,0.0,0
1064,1960,0.0,0
1065,1960,0.0,0
1066,1960,0.0,0
1067,1960,0.0,0
1068,1960,0.0,0
1069,1960,0.0,0
1070,1960,0.0,0
1071,1960,0.0,0
1072,1960,0.0,0
1073,1960,0.0,0
1074,1960,0.0,0
1075,1960,0.0,0
1076,1960,0.0,0
1077,1960,0.0,0
1078,1960,0.0,0
1079,1960,0.0,0
1080,1960,0.0,0
1081,1960,0.0,0
1082,1960,0.0,0
1083,1960,0.0,0
1084,1960,0.0,0
1085,1960,0.0,0
1086,1960,0.0,0
1087,1960,0.0,0
1088,1960,0.0,0
1089,1960,0.0,0
1090,1960,0.0,0
1091,1960,0.0,0
1092,1960,0.0,0
1093,1960,0.0,0
1094,1960,0.0,0
1095,1960,0.0,0
1096,1960,0.0,0
1097,1960,0.0,0
1098,1960,0.0,0
1099,1960,0.0,0
1100,1960,0.0,0
1101,1960,0.0,0
1102,1960,0.0,0
1103,1960,0.0,0
1104,1960,0.0,0
1105,1960,0.0,0
1106,1960,0.0,0
1107,1960,0.0,0
1108,1960,0.0,0
1109,1960,0.0,0
1110,1960,0.0,0
1111,1960,0.0,0
1112,1960,0.0,0
1113,1960,0.0,0
1114,1960,0.0,0
1115,1960,0.0,0
1116,1960,0.0,0
1117,1960,0.0,0
1118,1960,0.0,0
1119,1960,0.0,0
1120,1960,0.0,0
1121,1960,0.0,0
1122,1960,0.0,0
1123,1960,0.0,0
1124,1960,0.0,0
1125,1960,0.0,0
1126,1960,0.0,0
1127,1960,0.0,0
1128,1960,0.0,0
1129,1960,0.0,0
1130,1960,0.0,0
1131,1960,0.0,0
1132,1960,0.0,0
1133,1960,0.0,0
1134,1960,0.0,0
1135,1960,0.0,0
1136,1960,0.0,0
1137,1960,0.0,0
1138,1960,0.0,0
1139,1960,0.0,0
1140,1960,0.0,0
1141,1960,0.0,0
1142,1960,0.0,0
1143,1960,0.0,0
1144,1960,0.0,0
1145,1960,0.0,0
1146,1960,0.0,0
1147,1960,0.0,0
1148,1960,0.0,0
1149,1960,0.0,0
1150,1960,0.0,0
1151,1960,0.0,0
1152,1960,0.0,0
1153,1960,0.0,0
1154,1960,0.0,0
1155,1960,0.0,0
1156,1960,0.0,0
1157,1960,0.0,0
1158,1960,0.0,0
1159,1960,0.0,0
1160,1960,0.0,0
1161,1960,0.0,0
1162,1960,0.0,0
1163,1960,0.0,0
1164,1960,0.0,0
1165,1960,0.0,0
1166,1960,0.0,0
1167,1960,0.0,0
1168,1960,0.0,0
1169,1960,0.0,0
1170,1960,0.0,0
1171,1960,0.0,0
1172,1960,0.0,0
1173,1960,0.0,0
1174,1960,0.0,0
1175,1960,0.0,0
1176,1960,0.0,0
1177,1960,0.0,0
1178,1960,0.0,0
1179,1960,0.0,0
1180,1960,0.0,0
1181,1960,0.0,0
1182,1960,0.0,0
1183,1960,0.0,0
1184,1960,0.0,0
1185,1960,0.0,0
1186,1960,0.0,0
1187,1960,0.0,0
1188,1960,0.0,0
1189,1960,0.0,0
1190,1960,0.0,0
1191,1960,0.0,0
1192,1960,0.0,0
1193,1960,0.0,0
1194,1960,0.0,0
1195,1960,0.0,0
1196,1960,0.0,0
1197,1960,0.0,0
1198,1960,0.0,0
1199,1960,0.0,0
1200,1960,0.0,0
1201,1960,0.0,0
1202,1960,0.0,0
1203,1960,0.0,0
1204,1960,0.0,0
1205,1960,0.0,0
1206,1960,0.0,0
1207,1960,0.0,0
1208,1960,0.0,0
1209,1960,0.0,0
1210,1960,0.0,0
1211,1960,0.0,0
1212,1960,0.0,0
1213,1960,0.0,0
1214,1960,0.0,0
1215,1960,0.0,0
1216,1960,0.0,0
1217,1960,0.0,0
1218,1960,0.0,0
1219,1960,0.0,0
1220,1960,0.0,0
1221,1960,0.0,0
1222,1960,0.0,0
1223,1960,0.0,0
1224,1960,0.0,0
1225,1960,0.0,0
1226,1960,0.0,0
1227,1960,0.0,0
1228,1960,0.0,0
1229,1960,0.0,0
1230,1960,0.0,0
1231,1960,0.0,0
1232,1960,0.0,0
1233,1960,0.0,0
1234,1960,0.0,0
1235,1960,0.0,0
1236,1960,0.0,0
1237,1960,0.0,0
1238,1960,0.0,0
1239,1960,0.0,0
1240,1960,0.0,0
1241,1960,0.0,0
1242,1960,0.0,0
1243,1960,0.0,0
1244,1960,0.0,0
1245,1960,0.0,0
1246,1960,0.0,0
